"InternalReference","Description","ItemCategory","ItemCategory2","Department","Weight","Dimension","Length","Thickness","UsedFor","Finishing","SAD_UOM","conversion_rate","PURCHASE_UOM","Warehouse_QTY","Available_QTY","Warehouse_QTY_SG","Available_QTY_SG","PQ_QTY","PO_QTY","MinQty","reOrderQty","drawing_Ref_T1","drawing_Ref_T2","drawing_Ref_FRP","PackingReference","our_final_price","market_final_price"
"2BCR4-i-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 4.0mm(thk) x 4' x 4'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","52.4","[Type 2] 4ft x 4ft","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1037.89","1037.89"
"2BCR4-i-18-S2","[Type 2] SS316 Tank Panel Ø18 4.0mm(thk) x 4'x 4'[BCR]","FABRICATION","PANEL","PANEL-STEEL","66.303","[Type 2] 4ft x 4ft","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1025.65","1025.65"
"2BCR4-m-14-HDG","[Type 2] HDG Tank Panel Ø14 BC(R) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 2] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","194.8531","205.853"
"2BCR4-m-14-HDG-NE","[Type 2] HDG Tank Panel Ø14 BCR(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 2] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","194.8531","205.853"
"2BCR4-m-14-MS","[Type 2] MS Tank Panel Ø14 BC(R) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","142.9781","153.978"
"2BCR4-m-14-MS-NE","[Type 2] MS Tank Panel Ø14 BCR(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","142.9781","153.978"
"2BCR4-m-14-S1","[Type 2] SS304 Tank Panel Ø14 4.0mm(thk) x 1M x 1M [BCR]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-SSPL-MT2TR-22-001","N/A","BUNDLE","532.625","532.625"
"2BCR4-m-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 4.0mm(thk) x 1M x 1M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-SSPL-MT2TR-22-001","N/A","BUNDLE","532.625","532.625"
"2BCR4-m-14-S2","[Type 2] SS316 Tank Panel Ø14 4.0mm(thk) x 1M x 1M [BCR]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-SSPL-MT2TR-22-001","N/A","BUNDLE","1007.5","1007.5"
"2BCR4-m-18-HDG","[Type 2] HDG Tank Panel Ø18 BC(R) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 2] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","194.8531","205.853"
"2BCR4-m-18-HDG-NE","[Type 2] HDG Tank Panel Ø18 BCR(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","36.38","[Type 2] 1M x 1M","0","4","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","194.8531","205.853"
"2BCR4-m-18-MS","[Type 2] MS Tank Panel Ø18 BC(R) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","142.9781","153.978"
"2BCR4-m-18-MS-NE","[Type 2] MS Tank Panel Ø18 BCR(NE) - 4.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","142.9781","153.978"
"2BCR4-m-18-S1","[Type 2] SS304 Tank Panel Ø18 4.0mm(thk) x 1M x 1M [BCR]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","532.625","532.625"
"2BCR4-m-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 4.0mm(thk) x 1M x 1M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","532.625","532.625"
"2BCR4-m-18-S2","[Type 2] SS316 Tank Panel Ø18 4.0mm(thk) x 1M x 1M [BCR]","FABRICATION","PANEL","PANEL-STEEL","35.6","[Type 2] 1M x 1M","0","4","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","1007.5","1007.5"
"2BCR5-i-14-HDG","[Type 2] HDG Tank Panel Ø14 BC(R) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 2] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","302.5267","307.028"
"2BCR5-i-14-HDG-NE","[Type 2] HDG Tank Panel Ø14 BC(R)(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 2] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","302.5267","307.028"
"2BCR5-i-14-MS","[Type 2] MS Tank Panel Ø14 BC(R) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 2] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","218.7767","223.278"
"2BCR5-i-14-MS-NE","[Type 2] MS Tank Panel Ø14 BC(R)(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 2] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","218.7767","223.278"
"2BCR5-i-18-HDG","[Type 2] HDG Tank Panel Ø18 BC(R) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 2] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","302.5267","307.028"
"2BCR5-i-18-HDG-NE","[Type 2] HDG Tank Panel Ø18 BC(R)(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","66.94","[Type 2] 4ft x 4ft","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","302.5267","307.028"
"2BCR5-i-18-MS","[Type 2] MS Tank Panel Ø18 BC(R) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 2] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","218.7767","223.278"
"2BCR5-i-18-MS-NE","[Type 2] MS Tank Panel Ø18 BC(R)(NE) - 5.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","65.5","[Type 2] 4ft x 4ft","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","218.7767","223.278"
"2BCR5-m-14-HDG","[Type 2] HDG Tank Panel Ø14 BC(R) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 2] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","235.6158","244.8"
"2BCR5-m-14-HDG-NE","[Type 2] HDG Tank Panel Ø14 BC(R)(NE) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 2] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","235.6158","244.8"
"2BCR5-m-14-MS","[Type 2] MS Tank Panel Ø14 BC(R) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","44.5","[Type 2] 1M x 1M","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","175.6158","184.8"
"2BCR5-m-18-HDG","[Type 2] HDG Tank Panel Ø18 BC(R) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 2] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","235.6158","244.8"
"2BCR5-m-18-HDG-NE","[Type 2] HDG Tank Panel Ø18 BC(R)(NE) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","45.48","[Type 2] 1M x 1M","0","5","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","235.6158","244.8"
"2BCR5-m-18-MS","[Type 2] MS Tank Panel Ø18 BC(R) - 5.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","44.5","[Type 2] 1M x 1M","0","5","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","175.6158","184.8"
"2BCR6-i-14-HDG","[Type 2] HDG Tank Panel Ø14 BC(R) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 2] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","357.48","367.2915"
"2BCR6-i-14-HDG-NE","[Type 2] HDG Tank Panel Ø14 BC(R)(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 2] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","357.48","367.2915"
"2BCR6-i-14-MS","[Type 2] MS Tank Panel Ø14 BC(R) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 2] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","259.98","269.7915"
"2BCR6-i-14-MS-NE","[Type 2] MS Tank Panel Ø14 BC(R)(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 2] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2TR-22-002","N/A","BUNDLE","259.98","269.7915"
"2BCR6-i-18-HDG","[Type 2] HDG Tank Panel Ø18 BC(R) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 2] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","357.48","367.2915"
"2BCR6-i-18-HDG-NE","[Type 2] HDG Tank Panel Ø18 BC(R)(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","GALVANIZING","80.74","[Type 2] 4ft x 4ft","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","357.48","367.2915"
"2BCR6-i-18-MS","[Type 2] MS Tank Panel Ø18 BC(R) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 2] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","259.98","269.7915"
"2BCR6-i-18-MS-NE","[Type 2] MS Tank Panel Ø18 BC(R)(NE) - 6.0mm(thk) x 4' x 4'","FABRICATION","PANEL","PANEL-STEEL","79","[Type 2] 4ft x 4ft","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-IMP-MST2-22-001","N/A","BUNDLE","259.98","269.7915"
"2BCR6-m-14-HDG","[Type 2] HDG Tank Panel Ø14 BC(R) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 2] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","297","297.0115"
"2BCR6-m-14-HDG-NE","[Type 2] HDG Tank Panel Ø14 BC(R)(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 2] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","297","297.0115"
"2BCR6-m-14-MS","[Type 2] MS Tank Panel Ø14 BC(R) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 2] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","223.25","223.2615"
"2BCR6-m-14-MS-NE","[Type 2] MS Tank Panel Ø14 BC(R)(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 2] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2TR-22-001","N/A","BUNDLE","223.25","223.2615"
"2BCR6-m-18-HDG","[Type 2] HDG Tank Panel Ø18 BC(R) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 2] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","297","297.0115"
"2BCR6-m-18-HDG-NE","[Type 2] HDG Tank Panel Ø18 BC(R)(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","GALVANIZING","56.41","[Type 2] 1M x 1M","0","6","wall-base","HDG","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","297","297.0115"
"2BCR6-m-18-MS","[Type 2] MS Tank Panel Ø18 BC(R) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 2] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","223.25","223.2615"
"2BCR6-m-18-MS-NE","[Type 2] MS Tank Panel Ø18 BC(R)(NE) - 6.0mm(thk) x 1M x 1M","FABRICATION","PANEL","PANEL-STEEL","55.2","[Type 2] 1M x 1M","0","6","wall-base","MS","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","SE-PL-MT2ST-22-001","N/A","BUNDLE","223.25","223.2615"
"2BCRs25-i-14-S1","[Type 2] SS304 Tank Panel Ø14 2.5mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.2859","502.812"
"2BCRs25-i-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 2.5mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.2859","502.812"
"2BCRs25-i-14-S2","[Type 2] SS316 Tank Panel Ø14 2.5mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","27.801","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","627","627"
"2BCRs25-i-18-S1","[Type 2] SS304 Tank Panel Ø18 2.5mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.2859","502.812"
"2BCRs25-i-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 2.5mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.2859","502.812"
"2BCRs25-i-18-S2","[Type 2] SS316 Tank Panel Ø18 2.5mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","27.801","[Type 2] 4ft x 2ft","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","627","627"
"2BCRs25-m-14-S1","[Type 2] SS304 Tank Panel Ø14 2.5mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","188.1432","263.364"
"2BCRs25-m-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 2.5mm(thk) x 1M x 0.5M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","188.1432","263.364"
"2BCRs25-m-14-S2","[Type 2] SS316 Tank Panel Ø14 2.5mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","15","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","367.8","403.8"
"2BCRs25-m-18-S1","[Type 2] SS304 Tank Panel Ø18 2.5mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","188.1432","263.364"
"2BCRs25-m-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 2.5mm(thk) x 1M x 0.5M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","17.787","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","188.1432","263.364"
"2BCRs25-m-18-S2","[Type 2] SS316 Tank Panel Ø18 2.5mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","15","[Type 2] 1M x 0.5M","0","2.5","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","367.8","403.8"
"2BCRs2-i-14-S1","[Type 2] SS304 Tank Panel Ø14 2.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","22.101","[Type 2] 4ft x 2ft","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","254.3289","402.237"
"2BCRs2-i-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 2.0mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","22.101","[Type 2] 4ft x 2ft","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","254.3289","402.237"
"2BCRs2-i-14-S2","[Type 2] SS316 Tank Panel Ø14 2.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","22.242","[Type 2] 4ft x 2ft","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","501.6","501.6"
"2BCRs2-i-18-S1","[Type 2] SS304 Tank Panel Ø18 2.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","22.101","[Type 2] 4ft x 2ft","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","254.3289","402.237"
"2BCRs2-i-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 2.0mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","22.101","[Type 2] 4ft x 2ft","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","254.3289","402.237"
"2BCRs2-i-18-S2","[Type 2] SS316 Tank Panel Ø18 2.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","22.242","[Type 2] 4ft x 2ft","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","501.6","501.6"
"2BCRs2-m-14-S1","[Type 2] SS304 Tank Panel Ø14 2.0mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","153.35","210.672"
"2BCRs2-m-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 2.0mm(thk) x 1M x 0.5M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","153.35","210.672"
"2BCRs2-m-14-S2","[Type 2] SS316 Tank Panel Ø14 2.0mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.14","298.14"
"2BCRs2-m-18-S1","[Type 2] SS304 Tank Panel Ø18 2.0mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","153.35","210.672"
"2BCRs2-m-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 2.0mm(thk) x 1M x 0.5M [BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","153.35","210.672"
"2BCRs2-m-18-S2","[Type 2] SS316 Tank Panel Ø18 2.0mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","14.229","[Type 2] 1M x 0.5M","0","2","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","298.14","298.14"
"2BCRs3-i-14-S1","[Type 2] SS304 Tank Panel Ø14 3.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","350.4","308.4"
"2BCRs3-i-14-S1-NE","[Type 2] SS304 Tank Panel Ø14 3.0mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","350.4","308.4"
"2BCRs3-i-14-S2","[Type 2] SS316 Tank Panel Ø14 3.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","449.4","449.4"
"2BCRs3-i-18-S1","[Type 2] SS304 Tank Panel Ø18 3.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","350.4","308.4"
"2BCRs3-i-18-S1-NE","[Type 2] SS304 Tank Panel Ø18 3.0mm(thk) x 4' x 2'[BCR] - NE","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","350.4","308.4"
"2BCRs3-i-18-S2","[Type 2] SS316 Tank Panel Ø18 3.0mm(thk) x 4' x 2'[BCR]","FABRICATION","PANEL","PANEL-STEEL","19.65","[Type 2] 4ft x 2ft","0","3","wall-base","SS316","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","449.4","449.4"
"2BCRs3-m-14-S1","[Type 2] SS304 Tank Panel Ø14 3.0mm(thk) x 1M x 0.5M [BCR]","FABRICATION","PANEL","PANEL-STEEL","13.35","[Type 2] 1M x 0.5M","0","3","wall-base","SS304","PCS","1","PCS","0","0","0","0","0","0","0","0","N/A","N/A","N/A","BUNDLE","224.826","342"
